model_type,model_timestamp,classes,imaging_date,tray,filename,conserved_identifier,infected_threshold,healthy_threshold,sal_threshold,inf_gate,spor_th,leaf_mask_th,clear_patches,hyphal_patches,conidiophore_patches,sporulating_pct,discarded_patches,severity_rate_patch,Gradient-SG_sr2,GradCAM_sr2,Gradient_sr2,
ResNet,Jan26_23-15-35_2026,3,10-6-2023_0dpi,2,188-W2021010-398_R2,W2021010-398,0.95,0.3,0.5,0.3,0.5,0.2,609,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,10-6-2023_0dpi,2,189-W2021010-398_R2,W2021010-398,0.95,0.3,0.5,0.3,0.5,0.2,676,0,0,0,7,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,10-6-2023_0dpi,2,190-W2021011-561_R2,W2021011-561,0.95,0.3,0.5,0.3,0.5,0.2,692,1,0,0,7,0.14,0.01,0.04,NA,
ResNet,Jan26_23-15-35_2026,3,10-6-2023_0dpi,2,191-W2021011-561_R2,W2021011-561,0.95,0.3,0.5,0.3,0.5,0.2,674,1,0,0,14,0.15,0.01,0.02,NA,
ResNet,Jan26_23-15-35_2026,3,10-6-2023_0dpi,2,192-W2021011-561_R2,W2021011-561,0.95,0.3,0.5,0.3,0.5,0.2,594,1,0,0,16,0.17,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,001-W2021006-081_R1,W2021006-081,0.95,0.3,0.5,0.3,0.5,0.2,662,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,002-W2021006-081_R1,W2021006-081,0.95,0.3,0.5,0.3,0.5,0.2,656,2,0,0,24,0.3,0.03,0.13,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,003-W2021006-081_R1,W2021006-081,0.95,0.3,0.5,0.3,0.5,0.2,651,2,0,0,26,0.31,0.03,0.07,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,004-W2021009-217_R1,W2021009-217,0.95,0.3,0.5,0.3,0.5,0.2,683,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,005-W2021009-217_R1,W2021009-217,0.95,0.3,0.5,0.3,0.5,0.2,690,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,006-W2021009-217_R1,W2021009-217,0.95,0.3,0.5,0.3,0.5,0.2,676,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,007-W2021009-227_R1,W2021009-227,0.95,0.3,0.5,0.3,0.5,0.2,657,1,0,0,0,0.15,0.01,0.06,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,008-W2021009-227_R1,W2021009-227,0.95,0.3,0.5,0.3,0.5,0.2,646,1,0,0,0,0.15,0.01,0.02,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,009-W2021009-227_R1,W2021009-227,0.95,0.3,0.5,0.3,0.5,0.2,668,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,010-W2021011-512_R1,W2021011-512,0.95,0.3,0.5,0.3,0.5,0.2,665,1,0,0,0,0.15,0.01,0.04,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,011-W2021011-512_R1,W2021011-512,0.95,0.3,0.5,0.3,0.5,0.2,683,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,012-W2021011-512_R1,W2021011-512,0.95,0.3,0.5,0.3,0.5,0.2,678,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,013-W2021011-520_R1,W2021011-520,0.95,0.3,0.5,0.3,0.5,0.2,668,1,0,0,0,0.15,0.01,0.04,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,014-W2021011-520_R1,W2021011-520,0.95,0.3,0.5,0.3,0.5,0.2,652,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,015-W2021011-520_R1,W2021011-520,0.95,0.3,0.5,0.3,0.5,0.2,600,1,0,0,3,0.17,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,016-W2021006-080_R1,W2021006-080,0.95,0.3,0.5,0.3,0.5,0.2,640,0,0,0,8,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,017-W2021006-080_R1,W2021006-080,0.95,0.3,0.5,0.3,0.5,0.2,643,0,0,0,9,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,018-W2021006-080_R1,W2021006-080,0.95,0.3,0.5,0.3,0.5,0.2,645,0,0,0,11,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,019-W2021010-375_R1,W2021010-375,0.95,0.3,0.5,0.3,0.5,0.2,648,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,020-W2021010-375_R1,W2021010-375,0.95,0.3,0.5,0.3,0.5,0.2,557,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,021-W2021010-375_R1,W2021010-375,0.95,0.3,0.5,0.3,0.5,0.2,638,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,022-W2021009-236_R1,W2021009-236,0.95,0.3,0.5,0.3,0.5,0.2,657,3,0,0,7,0.45,0.03,0.1,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,023-W2021009-236_R1,W2021009-236,0.95,0.3,0.5,0.3,0.5,0.2,649,0,0,0,7,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,024-W2021009-236_R1,W2021009-236,0.95,0.3,0.5,0.3,0.5,0.2,660,0,0,0,4,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,025-W2021006-066_R1,W2021006-066,0.95,0.3,0.5,0.3,0.5,0.2,679,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,026-W2021006-066_R1,W2021006-066,0.95,0.3,0.5,0.3,0.5,0.2,673,1,0,0,1,0.15,0.01,0.04,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,027-W2021006-066_R1,W2021006-066,0.95,0.3,0.5,0.3,0.5,0.2,640,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,028-W2021009-239_R1,W2021009-239,0.95,0.3,0.5,0.3,0.5,0.2,649,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,029-W2021009-239_R1,W2021009-239,0.95,0.3,0.5,0.3,0.5,0.2,646,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,030-W2021009-239_R1,W2021009-239,0.95,0.3,0.5,0.3,0.5,0.2,650,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,031-W2021009-220_R1,W2021009-220,0.95,0.3,0.5,0.3,0.5,0.2,563,2,0,0,13,0.35,0.02,0.17,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,032-W2021009-220_R1,W2021009-220,0.95,0.3,0.5,0.3,0.5,0.2,611,1,0,0,3,0.16,0.02,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,033-W2021009-220_R1,W2021009-220,0.95,0.3,0.5,0.3,0.5,0.2,596,1,0,0,10,0.17,0.01,0.04,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,034-W2021009-216_R1,W2021009-216,0.95,0.3,0.5,0.3,0.5,0.2,643,0,0,0,6,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,035-W2021009-216_R1,W2021009-216,0.95,0.3,0.5,0.3,0.5,0.2,650,0,0,0,22,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,036-W2021009-216_R1,W2021009-216,0.95,0.3,0.5,0.3,0.5,0.2,676,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,037-W2021010-360_R1,W2021010-360,0.95,0.3,0.5,0.3,0.5,0.2,655,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,038-W2021010-360_R1,W2021010-360,0.95,0.3,0.5,0.3,0.5,0.2,682,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,039-W2021010-360_R1,W2021010-360,0.95,0.3,0.5,0.3,0.5,0.2,649,2,0,0,2,0.31,0.01,0.05,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,040-W2021009-210_R1,W2021009-210,0.95,0.3,0.5,0.3,0.5,0.2,619,2,0,0,54,0.32,0.02,0.05,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,041-W2021009-210_R1,W2021009-210,0.95,0.3,0.5,0.3,0.5,0.2,651,0,0,0,5,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,042-W2021009-210_R1,W2021009-210,0.95,0.3,0.5,0.3,0.5,0.2,644,1,0,0,15,0.16,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,043-W2021011-539_R1,W2021011-539,0.95,0.3,0.5,0.3,0.5,0.2,656,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,044-W2021011-539_R1,W2021011-539,0.95,0.3,0.5,0.3,0.5,0.2,663,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,045-W2021011-539_R1,W2021011-539,0.95,0.3,0.5,0.3,0.5,0.2,669,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,046-W2021010-392_R1,W2021010-392,0.95,0.3,0.5,0.3,0.5,0.2,664,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,047-W2021010-392_R1,W2021010-392,0.95,0.3,0.5,0.3,0.5,0.2,651,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,048-W2021010-392_R1,W2021010-392,0.95,0.3,0.5,0.3,0.5,0.2,660,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,049-W2021011-530_R1,W2021011-530,0.95,0.3,0.5,0.3,0.5,0.2,653,5,0,0,2,0.76,0.06,0.28,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,050-W2021011-530_R1,W2021011-530,0.95,0.3,0.5,0.3,0.5,0.2,613,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,051-W2021011-530_R1,W2021011-530,0.95,0.3,0.5,0.3,0.5,0.2,619,0,0,0,5,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,052-W2021011-536_R1,W2021011-536,0.95,0.3,0.5,0.3,0.5,0.2,632,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,053-W2021011-536_R1,W2021011-536,0.95,0.3,0.5,0.3,0.5,0.2,634,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,054-W2021011-536_R1,W2021011-536,0.95,0.3,0.5,0.3,0.5,0.2,658,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,055-W2021010-365_R1,W2021010-365,0.95,0.3,0.5,0.3,0.5,0.2,674,2,0,0,0,0.3,0.02,0.11,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,056-W2021010-365_R1,W2021010-365,0.95,0.3,0.5,0.3,0.5,0.2,656,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,057-W2021010-365_R1,W2021010-365,0.95,0.3,0.5,0.3,0.5,0.2,626,1,0,0,1,0.16,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,058-W2021011-534_R1,W2021011-534,0.95,0.3,0.5,0.3,0.5,0.2,526,1,0,0,1,0.19,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,059-W2021011-534_R1,W2021011-534,0.95,0.3,0.5,0.3,0.5,0.2,636,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,060-W2021011-534_R1,W2021011-534,0.95,0.3,0.5,0.3,0.5,0.2,636,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,061-W2021011-527_R1,W2021011-527,0.95,0.3,0.5,0.3,0.5,0.2,587,0,0,0,10,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,062-W2021011-527_R1,W2021011-527,0.95,0.3,0.5,0.3,0.5,0.2,636,1,0,0,10,0.16,0.01,0.04,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,063-W2021011-527_R1,W2021011-527,0.95,0.3,0.5,0.3,0.5,0.2,665,0,0,0,12,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,064-W2021009-234_R1,W2021009-234,0.95,0.3,0.5,0.3,0.5,0.2,699,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,065-W2021009-234_R1,W2021009-234,0.95,0.3,0.5,0.3,0.5,0.2,695,1,0,0,1,0.14,0.01,0.06,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,066-W2021009-234_R1,W2021009-234,0.95,0.3,0.5,0.3,0.5,0.2,613,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,067-W2021009-219_R1,W2021009-219,0.95,0.3,0.5,0.3,0.5,0.2,680,1,0,0,0,0.15,0.01,0.02,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,068-W2021009-219_R1,W2021009-219,0.95,0.3,0.5,0.3,0.5,0.2,689,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,069-W2021009-219_R1,W2021009-219,0.95,0.3,0.5,0.3,0.5,0.2,669,1,0,0,2,0.15,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,070-W2021010-379_R1,W2021010-379,0.95,0.3,0.5,0.3,0.5,0.2,601,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,071-W2021010-379_R1,W2021010-379,0.95,0.3,0.5,0.3,0.5,0.2,602,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,072-W2021010-379_R1,W2021010-379,0.95,0.3,0.5,0.3,0.5,0.2,659,0,0,0,4,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,073-W2021010-370_R1,W2021010-370,0.95,0.3,0.5,0.3,0.5,0.2,631,2,0,0,17,0.32,0.02,0.1,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,074-W2021010-370_R1,W2021010-370,0.95,0.3,0.5,0.3,0.5,0.2,707,1,0,0,3,0.14,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,075-W2021010-370_R1,W2021010-370,0.95,0.3,0.5,0.3,0.5,0.2,615,4,0,0,26,0.65,0.04,0.19,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,076-W2021009-213_R1,W2021009-213,0.95,0.3,0.5,0.3,0.5,0.2,597,0,0,0,5,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,077-W2021009-213_R1,W2021009-213,0.95,0.3,0.5,0.3,0.5,0.2,685,1,0,0,5,0.15,0.01,0.02,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,078-W2021009-213_R1,W2021009-213,0.95,0.3,0.5,0.3,0.5,0.2,647,1,0,0,3,0.15,0.01,0.05,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,079-W2021010-363_R1,W2021010-363,0.95,0.3,0.5,0.3,0.5,0.2,632,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,080-W2021010-363_R1,W2021010-363,0.95,0.3,0.5,0.3,0.5,0.2,678,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,081-W2021010-363_R1,W2021010-363,0.95,0.3,0.5,0.3,0.5,0.2,680,1,0,0,3,0.15,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,082-W2021010-390_R1,W2021010-390,0.95,0.3,0.5,0.3,0.5,0.2,662,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,083-W2021010-390_R1,W2021010-390,0.95,0.3,0.5,0.3,0.5,0.2,665,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,084-W2021010-390_R1,W2021010-390,0.95,0.3,0.5,0.3,0.5,0.2,688,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,085-W2021009-218_R1,W2021009-218,0.95,0.3,0.5,0.3,0.5,0.2,685,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,086-W2021009-218_R1,W2021009-218,0.95,0.3,0.5,0.3,0.5,0.2,685,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,087-W2021009-218_R1,W2021009-218,0.95,0.3,0.5,0.3,0.5,0.2,688,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,088-W2021006-075_R1,W2021006-075,0.95,0.3,0.5,0.3,0.5,0.2,664,1,0,0,11,0.15,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,089-W2021006-075_R1,W2021006-075,0.95,0.3,0.5,0.3,0.5,0.2,649,1,0,0,11,0.15,0.01,0.02,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,090-W2021006-075_R1,W2021006-075,0.95,0.3,0.5,0.3,0.5,0.2,639,2,0,0,11,0.31,0.02,0.07,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,094-W2021009-231_R1,W2021009-231,0.95,0.3,0.5,0.3,0.5,0.2,643,0,0,0,11,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,095-W2021009-231_R1,W2021009-231,0.95,0.3,0.5,0.3,0.5,0.2,602,1,0,0,9,0.17,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,096-W2021009-231_R1,W2021009-231,0.95,0.3,0.5,0.3,0.5,0.2,621,1,0,0,32,0.16,0.01,0.04,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,097-W2021010-364_R1,W2021010-364,0.95,0.3,0.5,0.3,0.5,0.2,684,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,098-W2021010-364_R1,W2021010-364,0.95,0.3,0.5,0.3,0.5,0.2,650,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,099-W2021010-364_R1,W2021010-364,0.95,0.3,0.5,0.3,0.5,0.2,581,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,100-W2021009-240_R1,W2021009-240,0.95,0.3,0.5,0.3,0.5,0.2,671,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,101-W2021009-240_R1,W2021009-240,0.95,0.3,0.5,0.3,0.5,0.2,678,1,0,0,2,0.15,0.02,0.06,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,102-W2021009-240_R1,W2021009-240,0.95,0.3,0.5,0.3,0.5,0.2,673,0,0,0,5,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,103-W2021009-214_R1,W2021009-214,0.95,0.3,0.5,0.3,0.5,0.2,678,1,0,0,3,0.15,0.01,0.02,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,104-W2021009-214_R1,W2021009-214,0.95,0.3,0.5,0.3,0.5,0.2,633,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,105-W2021009-214_R1,W2021009-214,0.95,0.3,0.5,0.3,0.5,0.2,666,0,0,0,4,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,106-W2021009-238_R1,W2021009-238,0.95,0.3,0.5,0.3,0.5,0.2,643,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,107-W2021009-238_R1,W2021009-238,0.95,0.3,0.5,0.3,0.5,0.2,655,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,108-W2021009-238_R1,W2021009-238,0.95,0.3,0.5,0.3,0.5,0.2,644,0,0,0,5,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,109-W2021006-072_R1,W2021006-072,0.95,0.3,0.5,0.3,0.5,0.2,646,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,110-W2021006-072_R1,W2021006-072,0.95,0.3,0.5,0.3,0.5,0.2,642,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,112-W2021009-222_R1,W2021009-222,0.95,0.3,0.5,0.3,0.5,0.2,639,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,113-W2021009-222_R1,W2021009-222,0.95,0.3,0.5,0.3,0.5,0.2,604,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,114-W2021009-222_R1,W2021009-222,0.95,0.3,0.5,0.3,0.5,0.2,656,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,115-W2021009-229_R1,W2021009-229,0.95,0.3,0.5,0.3,0.5,0.2,550,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,116-W2021009-229_R1,W2021009-229,0.95,0.3,0.5,0.3,0.5,0.2,661,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,117-W2021009-229_R1,W2021009-229,0.95,0.3,0.5,0.3,0.5,0.2,676,0,0,0,6,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,118-W2021006-061_R1,W2021006-061,0.95,0.3,0.5,0.3,0.5,0.2,677,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,119-W2021006-061_R1,W2021006-061,0.95,0.3,0.5,0.3,0.5,0.2,657,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,120-W2021006-061_R1,W2021006-061,0.95,0.3,0.5,0.3,0.5,0.2,646,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,121-21399M_R1,21399M,0.95,0.3,0.5,0.3,0.5,0.2,650,0,0,0,4,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,122-21399M_R1,21399M,0.95,0.3,0.5,0.3,0.5,0.2,698,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,123-21399M_R1,21399M,0.95,0.3,0.5,0.3,0.5,0.2,703,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,124-W2021010-377_R1,W2021010-377,0.95,0.3,0.5,0.3,0.5,0.2,687,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,125-W2021010-377_R1,W2021010-377,0.95,0.3,0.5,0.3,0.5,0.2,666,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,126-W2021010-377_R1,W2021010-377,0.95,0.3,0.5,0.3,0.5,0.2,695,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,127-W2021011-531_R1,W2021011-531,0.95,0.3,0.5,0.3,0.5,0.2,692,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,128-W2021011-531_R1,W2021011-531,0.95,0.3,0.5,0.3,0.5,0.2,661,0,0,0,4,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,129-W2021011-531_R1,W2021011-531,0.95,0.3,0.5,0.3,0.5,0.2,679,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,130-W2021010-376_R1,W2021010-376,0.95,0.3,0.5,0.3,0.5,0.2,619,0,0,0,1,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,131-W2021010-376_R1,W2021010-376,0.95,0.3,0.5,0.3,0.5,0.2,607,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,132-W2021010-376_R1,W2021010-376,0.95,0.3,0.5,0.3,0.5,0.2,590,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,133-W2021009-237_R1,W2021009-237,0.95,0.3,0.5,0.3,0.5,0.2,629,0,0,0,4,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,134-W2021009-237_R1,W2021009-237,0.95,0.3,0.5,0.3,0.5,0.2,609,0,0,0,0,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,135-W2021009-237_R1,W2021009-237,0.95,0.3,0.5,0.3,0.5,0.2,636,0,0,0,4,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,136-21398M_R1,21398M,0.95,0.3,0.5,0.3,0.5,0.2,676,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,137-21398M_R1,21398M,0.95,0.3,0.5,0.3,0.5,0.2,597,0,0,0,6,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,11-9-2023_0dpi,1,138-21398M_R1,21398M,0.95,0.3,0.5,0.3,0.5,0.2,660,0,0,0,2,0,0,0,NA,
